,name,country_reg,country,owner,users,purpose,description,CLO,TOO,longitude,perigee_km,apogee_km,eccentricity,inclination,period_minutes,launch_mass,dry_mass,power_watts,launch_date,expected_lifetime_years,contractor,contractor_country,launch_site,launch_vehicle,COSPAR,NORAD,comments,launch_year,launch_month,launch_day,nickname,radians,apogeeR,perigeeR,majorA,semimajorA,fDistance,minorA,semiminorA,meanmotion,period_seconds,simple_seconds,T_long,sec_per_longdegree,time_till_longitude,meanAnom,Efromcenter,eccentricAnom,trueAnom,flightpath,distanceAt,cartX,cartY,trueAnomadj,dif
1516,STSS ATRR ,USA,USA,Missile Defense Agency (MDA),Military,Technology Development,,LEO,Sun-Synchronous,231.0,867,879,0.000828,98.93,102.41,,,,2009-05-05,,Northrop Grumman,USA,Vandenberg AFB,Delta 2,2009-023A,34903,Detect and track missile flights.,2009,5,5,(Space Tracking and Surveillance System Advanced Technology Risk Reduction Satellite USA 205),4.031710572106901,7250,7238,14488,7244.0,12,14487.99503036911,7243.997515184555,0.001024002937856298,6135.905547627764,6144.599999999999,3937.2060597278146,17.044182076743787,3937.206059727815,4.031710572106902,6.0,4.031067430377361,2.252760850834162,0.0006431417282722598,876.7776809692496,-1487.8812618435643,-7089.54941229627,4.505521701668324,0.0
1519,Suchai ,NR (10/17),Chile,University of Chile,Civil,Technology Development,,LEO,Sun-Synchronous,284.0,496,512,0.00116,97.45,94.6,1.0,,,2017-06-23,,University of Chile,Chile,Satish Dhawan Space Centre,PSLV,2017-036Z,42788,Technology demonstration built by students.,2017,6,23,(Satellite of the University of Chile for Aerospace Investigation),4.956735075663896,6883,6867,13750,6875.0,16,13749.99069090594,6874.99534545297,0.0011075409975061983,5673.09501077356,5676.0,4475.441619610253,15.758597252148776,4475.441619610253,4.956735075663895,8.0,4.955609216672283,1.3287021063283644,0.001125858559980887,502.07938612245925,-6084.739466797094,3200.243233507002,2.6574042126567288,0.0
1522,Superview 1-01 ,NR (1/17),China,Siwei Star Co. Ltd.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,119.0,530,530,0.0,97.6,95.1,560.0,,,2016-12-28,8.0,China Aerospace Science and Technology Corp.,China,Taiyuan Launch Center,Long March 2D,2016-083A,41907,China's first commecial earth imaging satellites.,2016,12,28,(GaoJing 1-01),2.076941809873252,6901,6901,13802,6901.0,0,13802.0,6901.0,0.001101287789402603,5705.307338954443,5706.0,1885.9210370432743,15.84807594154012,1885.9210370432743,2.076941809873252,0.0,2.076941809873252,2.076941809873252,0.0,530.0,-3656.972842473348,-5852.3799115754955,4.153883619746504,0.0
1523,Superview 1-02 ,NR (1/17),China,Siwei Star Co. Ltd.,Commercial,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,289.0,530,530,0.0,97.6,95.1,560.0,,,2016-12-28,8.0,China Aerospace Science and Technology Corp.,China,Taiyuan Launch Center,Long March 2D,2016-083B,41908,,2016,12,28,(GaoJing 1-02),5.044001538263612,6901,6901,13802,6901.0,0,13802.0,6901.0,0.001101287789402603,5705.307338954443,5706.0,4580.093947105094,15.84807594154012,4580.093947105095,5.044001538263613,0.0,5.044001538263613,1.2391837689159735,0.0,530.0,-5438.062210639984,4248.679841222373,2.478367537831947,0.0
1527,Swayam,NR (12/16),India,College of Engineering Pune,Civil,Technology Development,,LEO,Sun-Synchronous,271.0,500,518,0.00131,97.5,94.7,1.0,,,2016-06-22,,College of Engineering Pune,India,Satish Dhawan Space Centre,PSLV XL,2016-040J,41607,Development of two-way communication system.,2016,6,22,,4.729842272904633,6889,6871,13760,6880.0,18,13759.98822673915,6879.994113369575,0.001106333868420027,5679.284966800034,5682.0,4275.23951667447,15.77579157444454,4275.23951667447,4.729842272904633,9.0,4.72853244247778,1.5559627082293928,0.001309829678089455,508.85450852449503,-6876.972523402377,204.08047701313103,3.1119254164587855,0.0
1529,SwissCube,NR,Switzerland,Ecole Polytechnique Fédérale de Lausanne (EPFL),Civil,Technology Development,,LEO,Sun-Synchronous,97.0,710,720,0.0007059999999999999,98.3,99.1,1.0,,,2009-09-23,1.0,Ecole Polytechnique Fédérale de Lausanne (EPFL),Switzerland,Satish Dhawan Space Centre,PSLV,2009-051B,35932,Overall SwissCube project development is primarily to educate students in space technologies and space system engineering. Official mission completed; satellite turned over to amateur community.,2009,9,23,,1.6929693744344996,7091,7081,14172,7086.0,10,14171.996471916016,7085.998235958008,0.0010584421909528624,5936.257417632935,5946.0,1599.4915819733187,16.489603937869266,1599.4915819733187,1.6929693744344994,5.0,1.6936700517314542,1.6943706986013027,0.0007006771849025631,715.6131567258444,-6870.684055795171,-1733.5210149345273,3.3887413972026055,0.0
1534,TanDEM-X ,Germany,Germany,German Aerospace Center (DLR)/Astrium,Government,Earth Observation,Radar Imaging,LEO,Sun-Synchronous,295.0,507,510,0.000218,97.4,94.8,1350.0,,,2010-06-21,5.0,EADS Astrium,France/UK/Germany/Spain,Baikonur Cosmodrome,Dnepr,2010-030A,36605,Will survey all 150 million square kilometers of earth surface. Works with TerraSAR-X for first three years.,2010,6,21,(TerraSAR-X add-on for Digital Elevation Measurement),5.1487212933832724,6881,6878,13759,6879.5,3,13758.999672941343,6879.499836470672,0.0011064544826329254,5678.665869948923,5688.0,4653.351198985923,15.77407186096923,4653.351198985923,5.148721293383272,1.5,5.148523700081272,1.1348592094969356,0.0001975933002658028,507.8664548764227,-4426.221343989563,5266.505819365306,2.2697184189938713,0.0
1536,TanSat ,NR (1/17),China,China Meteorological Administration,Government,Earth Observation,Earth Science,LEO,Sun-Synchronous,206.0,690,718,0.00198,98.1,98.86,620.0,,,2016-12-21,3.0,Shanghai Engineering Center for Microsatellites,China,Jiuquan Satellite Launch Center,Long March 2D,2016-081A,41898,Carbon dioxide monitoring satellite.,2016,12,21,(Tan Weixing Carbon Satellite),3.595378259108319,7089,7061,14150,7075.0,28,14149.972296792668,7074.986148396334,0.001060911601926013,5922.439999499383,5931.6,3388.951777491314,16.451222220831617,3388.9517774913134,3.5953782591083185,14.0,3.594511826152345,2.689539143854653,0.0008664341119424116,716.5960723683211,4375.0922411050315,-5560.042430850094,5.379078287709306,0.0
1549,TechDemoSat-1,United Kingdom,United Kingdom,Technology Strategy Board,Government,Technology Development,,LEO,Sun-Synchronous,16.0,625,631,0.000429,98.4,97.27,150.0,,,2014-07-08,,Surrey Satellite Technologies Ltd. (SSTL),United Kingdom,Baikonur Cosmodrome,Soyuz-2.1b,2014-037H,40076,Carrying eight technology tests/experiments including measurement of sea state using radio waves reflected off the ocean surface monitoring the space environment in the vicinity of the satellte for research into space weather and activaion of a deOrbitSail.,2014,7,8,,0.2792526803190927,7002,6996,13998,6999.0,6,13997.998714101956,6998.999357050978,0.0010782385992252192,5827.268019985967,5836.2,258.98968977715407,16.18685561107213,258.98968977715407,0.27925268031909267,3.0,0.27937097752829126,0.27948929913794834,0.00011829721870500244,625.1138414337829,5933.732767018809,3711.713070598062,0.5589785982758967,0.0
1550,Technosat,NR (10/17),Germany,Technical University Berlin,Civil,Technology Demonstration,,LEO,Sun-Synchronous,31.0,586,605,0.0013599999999999999,97.6,96.6,18.0,,,2017-07-14,2.0,Technical University Berlin,Germany,Baikonur Cosmodrome,Soyuz 2.1a,2017-042E,42829,Demonstrate a number of newly developed components in an operational setting.,2017,7,14,,0.5410520681182421,6976,6957,13933,6966.5,19,13932.987045138598,6966.493522569299,0.0010857926635985831,5786.726617175299,5796.0,498.3014587012063,16.07424060326472,498.3014587012063,0.5410520681182421,9.5,0.5417533374030558,0.5424550156286465,0.0007012696460909408,587.3822438180287,3253.3015771841187,6160.201338411848,1.084910031257293,0.0
1560,TerraSAR-X 1 ,Germany,Germany,German Aerospace Center (DLR)/Infoterra,Government/Commercial,Earth Observation,Radar Imaging,LEO,Sun-Synchronous,354.0,507,509,0.000145,97.5,94.8,1230.0,,,2007-06-15,5.0,EADS Astrium,France/UK/Germany/Spain,Baikonur Cosmodrome,Dnepr,2007-026A,31698,X-band radar system; monitor vegetation and crops across the globe and special emphasis will be placed on keeping tabs on environmental changes. Commercial sale to business and military clients as well.,2007,6,15,(Terra Synthetic Aperture Radar X-Band),6.178465552059927,6880,6878,13758,6879.0,2,13757.999854630032,6878.999927315016,0.0011065751187633273,5678.046795595288,5688.0,5583.412682335367,15.772352209986911,5583.412682335366,6.178465552059926,1.0,6.178450393246766,0.10475007383912965,1.515881331714565e-05,507.0080107434642,6728.590607925498,1430.6325131510318,0.2095001476782593,0.0
1562,TET-1 ,Germany,Germany,German Aerospace Center,Commercial,Technology Development,,LEO,Sun-Synchronous,48.0,501,505,0.000291,97.5,94.7,120.0,,20.0,2012-07-22,1.0,Kayser-Threde GmbH,Germany,Baikonur Cosmodrome,Soyuz-Fregat,2012-039D,38710,Center of the OOV (On Orbit Verification) Program initiated to offer on-orbit verification possibilities to the German industrial and scientific aerospace community.,2012,7,22,(Technologieerprobungsträger 1 Technology Experiment Carrier),0.8377580409572782,6876,6872,13748,6874.0,4,13747.999418097166,6873.999709048583,0.0011077826867577126,5671.857289600162,5682.0,756.2476386133551,15.755159137778229,756.247638613355,0.8377580409572781,2.0,0.8379743382182473,0.8381906565332612,0.00021629726169507214,501.6618368630352,-724.4434041789276,6835.718967202276,1.6763813130665224,0.0
1570,THEOS ,Thailand,Thailand,Geo-Informatics and Space Technology Development Agency (GISTDA),Government,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,306.0,824,826,0.000139,98.7,101.4,750.0,670.0,840.0,2008-10-01,5.0,EADS Astrium,France,Dombarovsky Air Base,Dnepr,2008-049A,33396,Panchromatic imager with 2M resolution; applications in cartography land use agricultural monitoring forestry management coastal zone monitoring and flood risk management.,2008,10,1,(Thailand Earth Observation System),5.340707511102648,7197,7195,14392,7196.0,2,14391.999861033906,7195.999930516953,0.0010342657260494913,6075.020324978772,6084.0,5163.767276231956,16.875056458274365,5163.767276231955,5.340707511102647,1.0,5.340595048551997,0.9427027257716463,0.00011246255055145246,824.4121623381379,-2226.7648153107048,6842.80158656163,1.8854054515432925,0.0
1578,Tianhui 1-01,China,China,China Aerospace Science and Technology Corporation (CASC),Government,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,245.0,488,504,0.00117,97.4,94.5,2500.0,,,2010-08-24,,DFH Satellite Co. Ltd.,China,Jiuquan Satellite Launch Center,Long March 2D,2010-040A,36985,Mapping  and land resource sruveys to promote economic development; 3-D survey camera ground resolution of 5m; multi-spectrum at 10m.,2010,8,24,,4.276056667386108,6875,6859,13734,6867.0,16,13733.990680060911,6866.995340030456,0.001109476975669588,5663.195762478603,5670.0,3854.1193383534937,15.731099340218341,3854.1193383534937,4.276056667386108,8.0,4.274996811335265,2.0092480890028948,0.0010598557839559834,499.40319550728873,-4391.684509900525,-5279.086885228636,4.0184961780057895,0.0
1579,Tianhui 1-02,China,China,China Aerospace Science and Technology Corporation (CASC),Government,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,35.0,485,505,0.00146,97.4,94.5,2500.0,,,2012-05-06,,DFH Satellite Co. Ltd.,China,Jiuquan Satellite Launch Center,Long March 2D,2012-020A,38256,Cartographic imaging satellite capable of stereoscopic Earth photography equipped with orbit adjustment engine to maintain height against air drag.,2012,5,6,,0.6108652381980153,6876,6856,13732,6866.0,20,13731.98543547145,6865.992717735725,0.00110971936950272,5661.958761695909,5670.0,550.4682129426578,15.72766322693308,550.4682129426578,0.6108652381980153,10.0,0.6117036625187025,0.6125425883098173,0.0008384247233697643,486.7933486179709,2326.6528412744474,6459.7642402176825,1.2250851766196347,0.0
1580,Tianhui 1-03,NR,China,China Aerospace Science and Technology Corporation (CASC),Government,Earth Observation,Optical Imaging,LEO,Sun-Synchronous,285.0,489,500,0.000801,97.36,94.5,2500.0,,,2015-10-26,,DFH Satellite Co. Ltd.,China,Jiuquan Satellite Launch Center,Long March 2D,2015-061A,40988,Cartographic imaging satellite capable of stereoscopic Earth photography equipped with orbit adjustment engine to maintain height against air drag.,2015,10,26,,4.974188368183839,6871,6860,13731,6865.5,11,13730.99559391088,6865.49779695544,0.0011098405995195316,5661.34029508353,5670.0,4481.89440027446,15.725945264120917,4481.894400274461,4.97418836818384,5.5,4.9734145011634725,1.3105447528836125,0.0007738668824518287,493.08079647104296,-5956.295420434277,3414.3268198819505,2.621089505767225,0.0
1581,Tiankun-1,NR (9/17),China,Chinese Academy of Launch Vehicle Technology (CASIC),Government,Earth Observation/Technology Development,,LEO,Sun-Synchronous,262.0,384,406,0.0016300000000000002,96.9,92.4,,,,2017-03-02,,Chinese Academy of Launch Vehicle Technology (CASIC),China,Jiuquan Satellite Launch Center,KT-2,2017-012A,42061,Test of new rocket KT-1 and small satellite into orbit.,2017,3,2,,4.572762640225143,6777,6755,13532,6766.0,22,13531.982116452858,6765.991058226429,0.001134412164590061,5538.714678231718,5544.0,4030.953460268639,15.38531855064366,4030.953460268639,4.572762640225143,11.0,4.571148869360492,1.7136500221798585,0.0016137695059236748,396.5525040675766,-6491.7234399543695,-1906.9014573164563,3.427300044359717,0.0
1587,Tiantuo-2,NR,China,National University of Defense Technology,Government,Earth Observation/Communications,Automatic Identification System (AIS),LEO,Sun-Synchronous,13.0,477,493,0.00117,97.42,94.31,67.0,,,2014-09-08,,National University of Defense Technology,China,Taiyuan Launch Center,Long March 4B,2014-053B,40144,Carries real-time video Earth imaging system and an AIS receive for relaying ship location information.,2014,9,8,,0.22689280275926285,6864,6848,13712,6856.0,16,13711.990665107674,6855.995332553837,0.0011121481703862148,5649.593709260548,5658.6,204.01310616774202,15.693315859057078,204.01310616774202,0.22689280275926288,8.0,0.2271562958784201,0.22741993934647725,0.0002634932842672095,477.1845467692392,6158.959968314319,3011.9654308533004,0.4548398786929545,0.0
1588,Tiantuo-3 ,NR,China,National University of Defense Technology,Government,Technology Development,,LEO,Sun-Synchronous,222.0,392,522,0.00952,97.42,93.73,20.0,,,2015-09-19,,National University of Defense Technology,China,Taiyuan Launch Center,Long March 6,2015-049A,40899,,2015,9,19,(Luliang 1),3.8746309394274117,6893,6763,13656,6828.0,130,13655.381210350739,6827.6906051753695,0.0011189961606248916,5615.019540076713,5623.8,3462.5953830473068,15.597276500213093,3462.5953830473068,3.874630939427412,65.0,3.868305566416353,2.421182686127677,0.006325448159276835,505.5804712785166,884.982089445092,-6770.098719877911,4.842365372255354,0.0
1589,Tianwang 1A ,NR,China,Shanghai Engineering Center for Microsatellites,Civil,Technology Development,,LEO,Sun-Synchronous,205.0,466,484,0.00131,97.31,94.1,3.0,,,2015-09-24,,Nanjing University of Aeronautics and Astronautics/Shanghai Engineering Center for Microsatellites,China,Jiuquan Satellite Launch Center,Long March 11,2015-051D,40928,Carries amateur radio platform.,2015,9,24,(TW-1A SECM-1 Shangkeda-2),3.5779249665883754,6855,6837,13692,6846.0,18,13691.988168268332,6845.994084134166,0.0011145858439230612,5637.237671227151,5646.0,3210.0936738932387,15.65899353118653,3210.0936738932387,3.5779249665883754,9.0,3.5773719931904617,2.706365959373145,0.0005529737314195252,483.13009848374804,4412.109690304974,-5234.59231692623,5.41273191874629,0.0
1590,Tianwang 1C ,NR,China,Nanjing University of Aeronautics and Astronautics,Civil,Technology Development,,LEO,Sun-Synchronous,207.0,466,486,0.00146,97.31,94.12,5.0,,,2015-09-24,,Nanjing University of Aeronautics and Astronautics/Shanghai Engineering Center for Microsatellites,China,Jiuquan Satellite Launch Center,Long March 11,2015-051B,40926,Carries amateur radio platform.,2015,9,24,(TW-1C; NJFA-1),3.612831551628262,6857,6837,13694,6847.0,20,13693.985395055743,6846.992697527871,0.0011143416760071578,5638.472869194948,5647.200000000001,3242.121899787095,15.662424636652633,3242.121899787095,3.612831551628262,10.0,3.6121695866287373,2.671677255303368,0.0006619654631960424,484.91005593051887,4039.2141345988625,-5528.661047303134,5.343354510606736,0.0
1591,TIGRISat,Iraq,Iraq,La Sapienza University of Rome,Civil,Earth Observation,Earth Science,LEO,Sun-Synchronous,71.0,611,698,0.00619,97.98,97.82,1.0,,,2014-06-19,,La Sapienza University of Rome,Italy,Dombarovsky Air Base,Dnepr,2014-033AK,40043,The satellite carries an RGB imaging system using a dust detection algorithm to detect monitor and study dust storm events over Iraq.,2014,6,19,,1.239183768915974,7069,6982,14051,7025.5,87,14050.730657158012,7025.365328579006,0.0010721437245268747,5860.394612627412,5869.2,1155.8000486015173,16.278873923965033,1155.8000486015173,1.2391837689159737,43.5,2.9794581046451,2.9804542928750646,0.0009992403473616197,697.4175002634829,6663.80462461561,-2225.1220982563823,5.960908585750129,0.0
1601,TSUBAME,NR,Japan,Tokyo Institute of Technology Tokyo University of Science and JAXA,Civil,Earth Observation,Earth Science,LEO,Sun-Synchronous,341.0,505,569,0.00463,97.47,95.38,49.0,,,2014-11-06,,Tokyo Institute of Technology Tokyo University of Science and JAXA,Japan,Dombarovsky Air Base,Dnepr,2014-070E,40302,Earth observation and observation of gamma ray bursts from the sky.,2014,11,6,,5.951572749300664,6940,6876,13816,6908.0,64,13815.851765273106,6907.925882636553,0.001099614281598184,5713.990271250003,5722.799999999999,5412.418562489587,15.872195197916676,5412.418562489586,5.951572749300663,32.0,5.950058740793261,0.3346439005251736,0.0015140218484652839,506.774296059064,5417.693864961723,4285.867825403494,0.6692878010503472,0.0
1602,TUGSat-1  ,Austria,Austria,Technical University of Graz,Civil,Technology Development,,LEO,Sun-Synchronous,301.0,770,784,0.0009789999999999998,98.6,100.3,14.0,7.0,5.4,2013-02-25,,University of Toronto Institute for Aerospace Studies (UTIAS),Canada,Satish Dhawan Space Centre,PSLV,2013-009F,39091,Austria's first satellite.  Part of the international BRIght-star Target Explorer program -- The satellite will be used along with five other spacecraft to conduct photometric observations of stars with apparent magnitude of greater than 4.0 as seen from Earth.,2013,2,25,(Technische Universität Graz Satellit CanX-3b BRITE-Austria),5.253441048502932,7155,7141,14296,7148.0,14,14295.993144934002,7147.996572467001,0.0010447010936323819,6014.337828759435,6018.0,5028.654684601639,16.706493968776208,5028.654684601638,5.253441048502932,7.0,5.2526014583755,1.031423650214951,0.0008395900366828807,773.4008566129742,-3376.962081132875,6299.999447548864,2.062847300429902,0.0
