,name,country_reg,country,owner,users,purpose,description,CLO,TOO,longitude,perigee_km,apogee_km,eccentricity,inclination,period_minutes,launch_mass,dry_mass,power_watts,launch_date,expected_lifetime_years,contractor,contractor_country,launch_site,launch_vehicle,COSPAR,NORAD,comments,launch_year,launch_month,launch_day,nickname,radians,apogeeR,perigeeR,majorA,semimajorA,fDistance,minorA,semiminorA,meanmotion,period_seconds,simple_seconds,T_long,sec_per_longdegree,time_till_longitude,meanAnom,Efromcenter,eccentricAnom,trueAnom,flightpath,distanceAt,cartX,cartY,trueAnomadj,dif
1369,SB-WASS 3-8 ,USA,USA,National Reconnaissance Office (NRO)/US Navy,Military,Earth Observation,Electronic Intelligence,LEO,Non-Polar Inclined,325.0,1009,1204,0.013,63.4,107.4,6500.0,,,2017-03-01,,National Reconnaissance Laboratory (NRL),USA,Vandenberg AFB,Atlas 5,2017-011B,42065,,2017,3,1,(Space Based Wide Area Surveillance System) NOSS 3-8 USA 274 NRO L79 Intruder),5.672320068981571,7575,7380,14955,7477.5,195,14953.728632016831,7476.864316008416,0.0009764145277934182,6434.956801983319,6444.0,5809.336001790495,17.87488000550922,5809.336001790496,5.672320068981572,97.5,5.664783316609541,0.6259789438439107,0.007537034035604533,1027.294753846615,2343.9252198913996,7100.031594518911,1.2519578876878215,0.0
1371,SCD-1 ,Brazil,Brazil,Instituto Nacional de Pesquisas Espaciais (INPE),Government,Earth Observation,Meteorology/Earth Science,LEO,Non-Polar Inclined,66.0,716,776,0.004220000000000001,25.0,99.7,110.0,,70.0,1993-02-09,3.0,Instituto Nacional de Pesquisas Espaciais (INPE),Brazil,Cape Canaveral,Pegasus,1993-009B,22491,Collects meteorological and environmental data on the Amazon region; barely functioning.,1993,2,9,(Satélite de Coleta de Dados),1.1519173063162575,7147,7087,14234,7117.0,60,14233.873541661103,7116.936770830552,0.0010515342342521624,5975.255110593815,5982.0,1095.4634369421995,16.597930862760595,1095.4634369421992,1.1519173063162575,30.0,2.9033298031173898,2.9043237523929326,0.0009959914565199385,775.1852698474713,6330.6000204016655,-3251.923196714775,5.808647504785865,0.0
1372,SCD-2 ,NR,Brazil,Instituto Nacional de Pesquisas Espaciais (INPE),Government,Earth Observation,Meteorology/Earth Science,LEO,Non-Polar Inclined,284.0,735,760,0.00176,25.0,99.8,110.0,,70.0,1998-10-23,3.0,Instituto Nacional de Pesquisas Espaciais (INPE),Brazil,Cape Canaveral,Pegasus,1998-060A,25504,Collects meteorological and environmental data on the Amazon region,1998,10,23,(Satélite de Coleta de Dados),4.956735075663896,7131,7106,14237,7118.5,25,14236.978050134094,7118.489025067047,0.0010512018851076524,5977.144253823453,5988.0,4715.302689127391,16.603178482842925,4715.30268912739,4.956735075663896,12.5,4.955026627758368,1.3298674870386513,0.001708446396778642,744.4898400190659,-6307.955948705865,3298.893821017276,2.6597349740773026,0.0
1373,Scisat-1 ,Canada,Canada,Canadian Space Agency,Government,Space Science,,LEO,Polar,106.0,638,649,0.000784,73.9,97.6,150.0,,80.0,2003-08-12,,Bristol Aerospace Ltd.,Canada,Vandenberg AFB,Pegasus XL,2003-036A,27858,ACE experiments in space.,2003,8,12,(Atmospheric Chemistry Experiment),1.8500490071139892,7020,7009,14029,7014.5,11,14028.995687503791,7014.497843751896,0.001074666684832762,5846.636353259025,5856.0,1721.5095929040463,16.240656536830624,1721.509592904046,1.850049007113989,5.5,1.8508024734597632,1.8515558580547975,0.0007534662208451547,645.0198138966416,-5937.4040859789975,-3735.0280311003644,3.703111716109595,0.0
1400,SGSat ,NR (10/17),USA,University of Kentucky,Civil,Technology Development,,LEO,Non-Polar Inclined,218.0,401,404,0.000221,51.6,92.6,2.0,,,2017-04-18,0.25,University of Kentucky,USA,International Space Station,Nanorack Deployer,1998-067LL,42703,Will evaluate a new Stellar Gyroscope attitude determination system.,2017,4,18,(KySat-3),3.8048177693476384,6775,6772,13547,6773.5,3,13546.999667823131,6773.4998339115655,0.0011325285588529123,5547.926591399641,5556.0,3359.5777692364495,15.410907198332337,3359.5777692364495,3.8048177693476384,1.5,3.8046817318525727,2.478639600976554,0.00013603749628999026,403.6797329382034,1642.2338772641556,-6571.405331025111,4.957279201953108,0.0
1401,SHARC ,NR (10/17),USA,Air Force Research Laboratory,Military,Technology Demonstration,,LEO,Non-Polar Inclined,116.0,400,406,0.000443,51.6,92.6,10.0,,,2017-05-18,0.5,Air Force Research Laboratory (AFRL),USA,International Space Station,Nanorack Deployer,1998-067LT,42712,Collect detailed positional measurements from space and help ground based radar networks improve tracking by conducting a series of coordinated fly-bys of military radar stations.,2017,5,18,(Spacecraft for High Accuracy Radar Calibration),2.0245819323134224,6777,6771,13548,6774.0,6,13547.998671390545,6773.999335695273,0.0011324031704937282,5548.5409003580535,5556.0,1787.8631790042618,15.412613612105703,1787.8631790042616,2.024581932313422,3.0,2.0249800207677846,2.0253780705230127,0.00039808844084824615,404.31657369363165,-4161.98600323928,-5344.618125394229,4.050756141046025,0.0
1411,Shijian 16-01 ,China,China,Chinese Academy of Space Technology (CAST),Government,Technology Development,,LEO,Polar,244.0,599,616,0.00122,74.98,96.85,,,,2013-10-25,,Chinese Academy of Space Technology (CAST),China,Jiuquan Satellite Launch Center,Long March 4B,2013-057A,39358,Conducting space environment exploration and technological experiments.,2013,10,25,(SJ-16),4.258603374866164,6987,6970,13957,6978.5,17,13956.989646768388,6978.494823384194,0.0010829932276718735,5801.684762781612,5811.0,3932.253005885315,16.115791007726703,3932.2530058853154,4.258603374866165,8.5,4.257507432253815,2.0267735235361664,0.0010959423307769977,611.2405751660963,-4272.248707606858,-5517.9079422354225,4.053547047072333,0.0
1412,Shijian 16-02,NR (12/16),China,Chinese Academy of Space Technology (CAST),Government,Technology Development,,LEO,Polar,102.0,338,594,0.0187,75.0,96.81,,,,2016-06-29,,Chinese Academy of Space Technology (CAST),China,Jiuquan Satellite Launch Center,Long March 4B,2016-043A,41634,Conducting space environment exploration and technological experiments.,2016,6,29,,1.7802358370342162,6965,6709,13674,6837.0,256,13671.603417302595,6835.801708651297,0.001116787373778265,5626.12494974992,5808.6,1594.0687357624774,15.628124860416445,1594.0687357624774,1.7802358370342162,128.0,3.08829469800577,3.089281768190503,0.0009963738633864154,593.6703503223534,6799.6161915748135,-713.8697122313225,6.178563536381006,0.0
1434,SINOD D-1,NR,USA,SRI International,Commercial,Technology Demonstration,,LEO,Non-Polar Inclined,1.0,494,800,0.0218,64.78,97.67,2.0,,,2015-10-08,,SRI International,USA,Cape Canaveral,Atlas 5,2015-058L,40974,Demonstration of software defined radio communications.,2015,10,8,,0.017453292519943295,7171,6865,14036,7018.0,306,14032.664037879622,7016.332018939811,0.0010738628523169844,5851.012811946033,5860.2,16.252813366516758,16.252813366516758,16.252813366516758,0.017453292519943295,153.0,0.01784223258225801,0.018235505331522357,0.00038903246658269347,494.0319515569199,7013.3330749603065,255.83599502336452,0.036471010663044715,0.0
1435,SINOD D-3,NR,USA,SRI International,Commercial,Technology Demonstration,,LEO,Non-Polar Inclined,237.0,494,800,0.0218,64.78,97.66,2.0,,,2015-10-08,,SRI International,USA,Cape Canaveral,Atlas 5,2015-058P,40977,Demonstration of software defined radio communications.,2015,10,8,,4.136430327226561,7171,6865,14036,7018.0,306,14032.664037879622,7016.332018939811,0.0010738628523169844,5851.012811946033,5859.599999999999,3851.916767864472,16.252813366516758,3851.9167678644717,4.136430327226561,153.0,4.118361838379738,2.1827810782115855,0.018067844107005297,732.630277487574,-2385.5255132812476,-6598.551943998513,4.365562156423171,0.0
1466,SMDC-ONE 1.1 ,USA,USA,US Army Space and Missile Defense Command,Military,Technology Development,,LEO,Non-Polar Inclined,2.0,495,791,0.0211,64.6,97.5,5.0,,,2012-09-13,,Miltec,USA,Vandenberg AFB,Atlas 5,2012-048J,38766,Technology experiments under the STP (Space Test Program).,2012,9,13,(Techsat),0.03490658503988659,7162,6866,14028,7014.0,296,14024.87675525172,7012.43837762586,0.0010747815999136835,5846.0112339885545,5850.0,32.477840188825304,16.238920094412652,32.477840188825304,0.03490658503988659,148.0,0.03565882705790933,0.03641916998581519,0.0007524091749175587,495.09868194971114,6995.402103497724,510.32284462531027,0.07283833997163038,0.0
1467,SMDC-ONE 1.2 ,USA,USA,US Army Space and Missile Defense Command,Military,Technology Development,,LEO,Non-Polar Inclined,348.0,483,789,0.0218,64.6,97.4,3.0,,,2012-09-13,,Miltec,USA,Vandenberg AFB,Atlas 5,2012-048B,38759,Mission unknown.,2012,9,13,(ORSES [Operationally Responsive Space Enabler Satellite]),6.073745796940266,7160,6854,14014,7007.0,306,14010.658799642506,7005.329399821253,0.0010763925639229897,5837.2619040399795,5844.0,5642.686507238646,16.214616400111055,5642.686507238647,6.073745796940267,153.0,6.069114567514707,0.21875233253584694,0.004632248186430369,486.7340960720312,6347.022630500307,2968.021342885472,0.4375046650716939,0.0
1468,SMDC-ONE 2.3,NR,USA,US Army Space and Missile Defense Command,Military,Technology Development,,LEO,Polar,278.0,443,886,0.0315,120.3,98.0,5.0,,,2013-12-06,,Miltec,USA,Vandenberg AFB,Atlas 5,2013-072N,39474,Possibly testing use for tactical 'Beyond Line of Sight' communications.,2013,12,6,,4.852015320544236,7257,6814,14071,7035.5,443,14064.024744005537,7032.012372002769,0.0010698586787067144,5872.911471611314,5880.0,4535.19274752207,16.313642976698095,4535.19274752207,4.852015320544236,221.5,4.820684523647849,1.4938748738893954,0.031320767787027255,640.5466159418847,-6952.407238803987,1077.562889194239,2.987749747778791,0.0
1469,SMDC-ONE 2.4,NR,USA,US Army Space and Missile Defense Command,Military,Technology Development,,LEO,Polar,299.0,443,886,0.0315,120.3,98.0,5.0,,,2013-12-06,,Miltec,USA,Vandenberg AFB,Atlas 5,2013-072L,39472,Possibly testing use for tactical 'Beyond Line of Sight' communications.,2013,12,6,,5.218534463463046,7257,6814,14071,7035.5,443,14064.024744005537,7032.012372002769,0.0010698586787067144,5872.911471611314,5880.0,4877.7792500327305,16.313642976698095,4877.7792500327305,5.218534463463046,221.5,5.190556679881194,1.1208049193140484,0.027973532422311775,562.5216619408329,-4373.431639526453,5508.289400303301,2.2416098386280967,0.0
1471,SNaP-3 Alice,NR,USA,US Army Space and Missile Defense Command,Military,Technology Development,,LEO,Non-Polar Inclined,163.0,495,801,0.0218,64.78,97.68,5.0,,,2015-10-08,,US Army Space and Missile Defense Command,USA,Cape Canaveral,Atlas 5,2015-058G,40970,Technology development for user software-defined radios for beyond-line-of-sight communication in remote areas.,2015,10,8,,2.8448866807507573,7172,6866,14038,7019.0,306,14034.664513268566,7017.332256634283,0.0010736333699256934,5852.263429195059,5860.8,2649.7748304410966,16.25628730331961,2649.7748304410966,2.8448866807507573,153.0,3.0958294969799027,3.0968161594083696,0.0009975253603550765,800.8540017043242,6990.873535234166,-627.5834459616326,6.193632318816739,0.0
1472,SNaP-3 Eddie,NR,USA,US Army Space and Missile Defense Command,Military,Technology Development,,LEO,Non-Polar Inclined,143.0,496,801,0.0217,64.78,97.69,5.0,,,2015-10-08,,US Army Space and Missile Defense Command,USA,Cape Canaveral,Atlas 5,2015-058J,40972,Technology development for user software-defined radios for beyond-line-of-sight communication in remote areas.,2015,10,8,,2.4958208303518914,7172,6867,14039,7019.5,305,14035.686516875476,7017.843258437738,0.00107351865937819,5852.888771229157,5861.4,2324.8974841271374,16.258024364525436,2324.8974841271374,2.4958208303518914,152.5,3.095931754424823,3.096911745153061,0.0009907302098018872,800.6643869701302,6991.491417007564,-626.2928996418818,6.193823490306122,0.0
1473,SNaP-3 Jimi,NR,USA,US Army Space and Missile Defense Command,Military,Technology Development,,LEO,Non-Polar Inclined,183.0,495,801,0.0218,64.78,97.67,5.0,,,2015-10-08,,US Army Space and Missile Defense Command,USA,Cape Canaveral,Atlas 5,2015-058M,40975,Technology development for user software-defined radios for beyond-line-of-sight communication in remote areas.,2015,10,8,,3.193952531149623,7172,6866,14038,7019.0,306,14034.664513268566,7017.332256634283,0.0010736333699256934,5852.263429195059,5860.2,2974.900576507488,16.25628730331961,2974.9005765074885,3.193952531149623,153.0,3.192835916150362,3.091454110836357,0.001116879253135531,800.8133461086882,6983.739805652916,-702.4989151665131,6.182908221672714,0.0
1474,SNaP-3-1  ,NR,USA,US Southern Command,Military,Communications,,LEO,Polar,153.0,443,886,0.0315,120.3,98.0,,,,2013-12-06,,Naval Post-Graduate School,USA,Vandenberg AFB,Atlas 5,2013-072G,39468,Communications experiments.,2013,12,6,(Space and Missile Defense Command NanoSat Program),2.670353755551324,7257,6814,14071,7035.5,443,14064.024744005537,7032.012372002769,0.0010698586787067144,5872.911471611314,5880.0,2495.987375434808,16.313642976698095,2495.9873754348087,2.6703537555513246,221.5,3.1102839742228423,3.111254991339921,0.000986551540887655,886.0096400665989,7022.553393589473,-426.4078837234403,6.222509982679842,0.0
1477,SORCE ,USA,USA,National Aeronautics and Space Administration (NASA) Earth Science Office/Laboratory for Atmospheric and Space Physics Univ. of Colorado,Government/Civil,Space Science,,LEO,Non-Polar Inclined,91.0,600,633,0.00236,40.0,97.0,315.0,290.0,348.0,2003-01-25,6.0,Orbital Sciences Corp.,USA,Cape Canaveral,Pegasus XL,2003-004A,27651,Monitor Sun; improve accuracy of measurement of solar energy.,2003,1,25,(SOlar Radiation and Climate Experiment),1.5882496193148399,7004,6971,13975,6987.5,33,13974.96103751277,6987.480518756385,0.0010809015354015926,5812.911816102809,5820.0,1469.3749312926545,16.14697726695225,1469.3749312926545,1.5882496193148399,16.5,2.7048997313826413,2.705896816876343,0.000998152783137027,631.4429544376271,4498.288560302266,-5346.998864481656,5.411793633752686,0.0
1479,Spacecube ,NR (10/17),France,École de Mines,Government,Technology Development,,LEO,Non-Polar Inclined,277.0,400,403,0.00022200000000000003,51.6,92.6,4.0,,,2017-05-18,0.5,Mines Paris Tech,France,International Space Station,Nanorack Deployer,1998-067LY,42717,Technology development.,2017,5,18,(QB50-FR05),4.834562028024293,6774,6771,13545,6772.5,3,13544.999667774082,6772.499833887041,0.0011327794050021865,5546.69804150214,5556.0,4267.875993044702,15.407494559728166,4267.875993044702,4.834562028024294,1.5,4.834341676817028,1.449063984541788,0.00022035120377910978,401.3170988834845,-6572.769370981013,1632.6233231028546,2.898127969083576,0.0
1492,SRMSat ,India,India,SRM University,Civil,Technology Development,,LEO,Non-Polar Inclined,7.0,850,868,0.00124,20.0,102.1,11.0,,,2011-10-12,1.0,SRM University,India,Satish Dhawan Space Centre,PSLV,2011-058D,37841,To build a nanosatellite with a mass less than 10kg; to be launched by PSLV and to estimate the amount for atmospheric greenhouse gases; to provide hands on experience to the student and the faculty of SRM University in building small satellite; to develop a nanosatellite bus.,2011,10,12,(Sri Ramaswamy Memorial Satellite),0.12217304763960307,7239,7221,14460,7230.0,18,14459.988796676158,7229.994398338079,0.0010269786596164893,6118.1264560316695,6126.0,118.96356997839358,16.99479571119908,118.96356997839356,0.12217304763960304,9.0,0.12232435184416883,0.12247574926991801,0.00015130431800350626,850.1017906555671,7014.177907450906,1753.3406739584705,0.24495149853983603,0.0
1500,STARE-B ,USA,USA,National Reconaissance Office,Military,Space Science,,LEO,Non-Polar Inclined,150.0,500,506,0.000436,40.5,94.6,3.0,,,2013-11-19,,Lawrence Livermore National Laboratory,USA,Wallops Island Flight Facility,Minotaur 1,2013-064T,39397,Optical sensors to detect orbiting payloads and debris for orbit measurement.,2013,11,19,(Horus [Space-Based Telescopes for Actionable Refinement of Ephemeris]),2.6179938779914944,6877,6871,13748,6874.0,6,13747.998690718588,6873.999345359294,0.0011077826867577126,5671.857289600162,5676.0,2363.2738706667346,15.755159137778229,2363.273870666734,2.617993877991494,3.0,2.61821179570858,2.618429672291118,0.00021791772917397446,505.5958600558097,3442.1873118846793,-5950.060148157909,5.236859344582236,0.0
1502,STARS-C Oyaki,NR (1/17),Japan,Shizuoka University,Civil,Technology Development,,LEO,Non-Polar Inclined,280.0,400,406,0.000443,51.64,92.62,,2.0,,2016-12-19,,Shizuoka University,Japan,International Space Station,J-SSOD 5,1998-067KR,41895,Consists of two satellites tethered. Technology development of tether and dynamic motion analysis.,2016,12,19,,4.886921905584122,6777,6771,13548,6774.0,6,13547.998671390545,6773.999335695273,0.0011324031704937282,5548.5409003580535,5557.200000000001,4315.531811389597,15.412613612105703,4315.531811389597,4.8869219055841215,3.0,4.8864856021864,1.3971360251045524,0.0004363033713235325,402.48019176274283,-6369.511582759489,2305.731370816663,2.7942720502091047,0.0
1503,STPSat-2 ,USA,USA,USAF Space Test Program,Military,Technology Development,,LEO,Polar,255.0,650,650,0.0,72.0,97.73,180.0,,,2010-11-20,1.0,Ball Aerospace,USA,Kodiak Launch Complex,Minotaur 4,2010-062A,37222,Two top-priority investigations from the miltary's Space Experiment Review Board.,2010,11,20,(USA 217),4.4505895925855405,7021,7021,14042,7021.0,0,14042.0,7021.0,0.0010731746502671375,5854.7649309602675,5863.8,4147.12515943019,16.263235919334075,4147.125159430189,4.4505895925855405,0.0,4.4505895925855405,1.832595714594046,0.0,650.0,-6080.364359970545,-3510.499999999998,3.665191429188092,0.0
1504,STPSat-3  ,USA,USA,US Air Force,Military,Technology Development,,LEO,Non-Polar Inclined,64.0,497,507,0.000728,40.51,94.66,137.0,,,2013-11-19,3.0,Ball Aerospace,USA,Wallops Island Flight Facility,Minotaur 1,2013-064A,39380,Carries 5 packages for Air Force Army Navy NASA/NOAA.,2013,11,19,(Space Test Program Satellite-3),1.117010721276371,6878,6868,13746,6873.0,10,13745.996362577724,6872.998181288862,0.001108024463925,5670.619658452671,5679.599999999999,1008.110161502697,15.75172127347964,1008.110161502697,1.117010721276371,5.0,1.1176652522252841,1.118319887415418,0.0006545308887151093,499.8095346758355,-4245.607681193162,5404.898607460183,2.236639774830836,0.0
1506,Strela 3 ,Russia,Russia,Ministry of Defense,Military,Communications,,LEO,Polar,134.0,1417,1425,0.000513,82.5,114.2,225.0,,,2001-12-27,3.0,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Russia,Plesetsk Cosmodrome,Tsyklon 3,2001-058B,27056,Satellites have a single simultaneous earth-space and space-earth channel.,2001,12,27,(Cosmos 2385),2.3387411976724017,7796,7788,15584,7792.0,8,15583.997946611775,7791.998973305887,0.0009179001678765663,6845.17284893286,6852.0,2547.925449325009,19.0143690248135,2547.925449325009,2.3387411976724017,4.0,2.3391100875324793,2.3394789116454033,0.0003688898667798127,1423.7778156477561,-260.44705530946464,-7787.645045150443,4.678957823290807,0.0
1507,Strela 3 ,Russia,Russia,Ministry of Defense,Military,Communications,,LEO,Polar,243.0,1415,1419,0.00025699999999999996,82.5,114.2,225.0,,,2001-12-27,3.0,NPO/PM - Scientific Research Institute for Precision Instruments (NII-TP),Russia,Plesetsk Cosmodrome,Tsyklon 3,2001-058C,27057,Satellites have a single simultaneous earth-space and space-earth channel.,2001,12,27,(Cosmos 2386),4.241150082346221,7790,7786,15576,7788.0,4,15575.999486389308,7787.999743194654,0.0009186074236690336,6839.902601792346,6852.0,4616.934256209834,18.999729449423185,4616.934256209834,4.241150082346221,2.0,4.240921120383769,2.0424931353926934,0.00022896196000996437,1417.9090775477334,-4571.8993811066875,-6304.813829727198,4.084986270785387,0.0
